date,close_10_sma,close_10_ema,kdjk_10,kdjd_10,macd,rsi_10,wr_10,cci_10,Momentum,ADOsc,OpenPrice,UpDown
13-Feb-2012,839.8149999999996,836.2174446230778,79.99587220262984,84.11009068837242,22.065569411358183,66.99325013065113,24.40758293838867,66.66666666666895,32.14999999999998,3206860.2374129985,841.1,0.0
14-Feb-2012,842.9949999999995,838.5271199531486,75.9265719543186,81.38225111035447,21.542851954583853,66.76628042495179,32.21202854230387,53.96169637620367,17.699999999999932,3908590.3079141676,846.9,1.0
15-Feb-2012,843.5399999999994,838.1853706881144,64.88886652204316,75.88445624758404,19.97829294090866,58.99365584069705,57.18654434250771,-19.55704805308987,7.399999999999977,3139318.0786903985,854.2,1.0
16-Feb-2012,841.8599999999994,833.5011127963292,47.56479990358433,66.44457079958414,16.722556459788734,46.98693542322442,87.08333333333333,-197.1463677624801,-25.84999999999991,3784366.032712603,831.0,0.0
17-Feb-2012,839.8499999999997,830.7166120623016,39.20986660238955,57.36633606718594,14.41403732532126,49.690159207875936,77.5,-142.65949753167928,-14.799999999999955,3324645.1396298762,822.05,0.0
21-Feb-2012,840.9049999999995,833.0516570469249,47.723244401592986,54.15197217865496,14.348630474417632,59.74520991710425,35.250000000000156,-32.68015104182992,-1.0,3011698.0105282236,817.5,0.0
22-Feb-2012,839.7899999999996,833.1150299166901,47.75994071217306,52.02129502316099,13.365751358849707,54.866715070003735,52.166666666666785,-2.0799999999981136,-25.0,3026723.7980249133,848.0,1.0
23-Feb-2012,837.9099999999996,834.2946908932839,52.91483970183519,52.31914324938572,12.913216922847369,57.23665617725253,36.77536231884054,-1.3666072489605718,-14.25,3168602.7962974347,832.0,0.0
24-Feb-2012,834.5199999999998,831.6855238104638,44.638131317491116,49.75880593875418,10.91487352235697,48.30449567909575,71.91528545119704,-73.15014852822017,-23.299999999999955,2395101.5869970024,833.5,1.0
27-Feb-2012,828.3399999999998,822.5488083167476,35.50157568481931,45.006395854109215,6.284412139391179,36.05531114603576,82.7715355805243,-184.38435657622549,-67.79999999999995,1779647.910661772,821.8,0.0
28-Feb-2012,823.0649999999998,817.8113954948759,34.9478185173827,41.65353674186704,3.7410145500232375,42.39953996030513,66.1596958174905,-125.27917941930586,-52.39999999999998,1247009.1803756766,789.05,0.0
29-Feb-2012,820.2499999999998,818.3458040562143,43.36010642422652,42.22239330265353,3.5709950868863416,51.08765525528776,39.81531776208582,-20.109239172243612,-15.899999999999977,-643556.4610167053,805.05,1.0
01-Mar-2012,817.68,817.0008718388694,45.41950241788921,43.288096341065426,2.641576458626787,47.84704663520773,50.461705594785386,-43.85739933316214,-1.5,-2186507.69630575,811.8,1.0
02-Mar-2012,817.845,816.4733633946594,47.93311749097739,44.83643672436941,2.127012788413708,49.00236744629616,47.039652362846255,-29.336414326617813,-4.100000000000023,-2650984.1164834797,816.25,1.0
03-Mar-2012,817.37,815.9235951295844,49.37348155020439,46.348784999647734,1.6493837752078662,48.754738837802584,47.74579033134162,-23.29548223597571,-30.09999999999991,-768527.3673575055,811.0,0.0
05-Mar-2012,812.7650000000001,812.5735223548396,44.557877796098595,45.75181593179802,0.018281924887560308,42.8507323661765,65.073329712113,-66.10021786492302,-35.89999999999998,-1314918.166684363,812.05,1.0
06-Mar-2012,807.0800000000002,806.0232659683484,34.120785079125824,41.87480564757395,-2.888931224949147,36.41508613940912,86.7534003548197,-120.60738296702216,-63.05000000000007,-1257869.0253170151,797.0,0.0
07-Mar-2012,799.3,797.9821447947235,26.71631904944292,36.821976781530275,-6.282214920138813,32.58651032314846,88.09261300992289,-179.40292902741209,-58.15000000000009,-1937014.0306030363,776.55,0.0
09-Mar-2012,794.685,793.5851552582651,27.6938442557621,33.77926593960755,-7.9311285339334745,38.43737134030436,70.35110533159953,-102.16123499142259,-7.650000000000091,-2978906.5327196773,775.3,0.0
12-Mar-2012,796.395,794.4878939348807,39.07374619218122,35.54409269046543,-7.196595201516857,48.65053602877459,38.166449934980534,-14.37908496731943,2.0499999999999545,-2475798.7165732644,790.0,1.0
13-Mar-2012,798.74,799.1175340633795,55.93646365131113,42.341549677413994,-4.863168742881044,55.70962418549285,10.338101430429044,69.7359366936186,-0.7999999999999545,-1239112.996461602,803.45,1.0
14-Mar-2012,798.115,801.914428250925,64.08422471268842,49.58910802250547,-3.407293873795652,53.62364836894063,19.62025316455696,78.78356621240947,3.5499999999999545,-508086.43365465105,828.0,1.0
15-Mar-2012,796.685,800.9572364615099,61.984419850653026,53.720878631887985,-3.6295653397163505,47.19298602810029,42.21518987341775,24.99851243603543,-17.450000000000045,172334.45722271875,818.0,0.0
16-Mar-2012,792.5099999999999,795.7558184090445,50.331385385667424,52.59104754981446,-5.672465995119296,39.94683661455296,72.97468354430376,-67.85044030604836,-41.10000000000002,442951.24306946807,780.0,0.0
19-Mar-2012,786.675,788.3637324364366,35.284214729685466,46.82210327643813,-8.565441238209246,35.63159242906423,94.81012658227846,-107.84234597793909,-42.39999999999998,-124539.14510284364,781.0,1.0
20-Mar-2012,782.9799999999999,783.3066235724701,27.809719062784872,40.48464187188704,-10.304451347817462,37.98336892994271,87.13927227101632,-99.39188765594545,-16.0,-2527966.85088514,756.1,0.0
21-Mar-2012,782.1299999999999,780.532662122842,25.963484812245532,35.64425618533987,-10.957665480801893,41.26466188616651,77.72898368883314,-62.018195708034604,6.25,-3660623.1576209217,760.0,1.0
22-Mar-2012,779.5849999999998,772.4993800033924,18.788581711565055,30.02569802741493,-13.84598729357333,33.051907210882504,95.56122448979589,-113.98100677093453,-37.44999999999993,-3935936.7861950826,765.9,1.0
23-Mar-2012,776.6099999999998,767.326728144947,16.624360596825667,25.55858555055184,-15.342393715531216,36.46473488055665,87.70408163265311,-100.64811468497764,-54.5,-3014629.2081481153,743.8,0.0
26-Mar-2012,769.7649999999996,760.5581921715903,12.086143310505143,21.06777147053627,-17.44214641261908,33.07109540529335,96.9902912621359,-104.66457444811057,-89.85000000000002,-1442893.129559175,743.9,1.0
27-Mar-2012,760.8749999999998,755.1930404149616,9.948118419269056,17.3612204534472,-18.812871054812376,33.53911672800966,94.3279313632031,-100.79849549882856,-83.45000000000005,-1092329.781393813,738.0,0.0
28-Mar-2012,751.9949999999997,749.830648244486,8.353363289112188,14.358601398668862,-20.095441378219675,32.1330946409672,94.83614697120156,-99.62946494738355,-70.94999999999993,-1978498.2975679664,730.0,0.0
29-Mar-2012,744.7949999999997,745.2523337642554,8.350171929253367,12.355791575530363,-20.954076136842104,31.842000227529084,91.65621079046427,-100.60027638624912,-47.700000000000045,-3388531.499389503,718.0,0.0
30-Mar-2012,742.6199999999997,746.2246392877383,22.28473000411764,15.665437718392788,-19.331560096439148,45.41961458499411,49.84615384615381,-1.631536756730425,-4.5,-4527998.505908279,729.5,1.0
02-Apr-2012,741.1649999999997,745.1928844573463,28.400030212955276,19.91030188324695,-18.636645700012878,41.833554287792715,59.36936936936945,10.413931915639393,-20.0,-4374685.889258952,749.35,1.0
03-Apr-2012,740.3799999999997,746.5578169725818,39.77419431614439,26.53159936087943,-16.916034493632083,47.4110163785518,37.47747747747739,82.30169646951035,-15.349999999999909,-3492952.1459885584,744.25,0.0
04-Apr-2012,738.2749999999996,746.6382140031183,44.60156764824342,32.55492212333409,-15.827400482128724,45.15409064178306,45.74368568755851,75.35263548626693,10.649999999999977,-4472570.435582706,745.0,1.0
09-Apr-2012,738.8549999999996,745.8221741262979,47.66310894441171,37.590984397026624,-15.179002678966526,43.209442470566785,46.213808463251695,18.898186889820565,-1.8999999999999773,-4380733.553258587,740.05,0.0
10-Apr-2012,738.7149999999995,745.2454146349595,50.075331723891395,41.75243350598154,-14.458219487093743,43.48822697356683,45.100222717149244,30.14244531117769,12.549999999999955,-5010260.687899789,746.0,1.0
11-Apr-2012,738.7349999999994,742.528064363589,42.51495760063432,42.00660820419913,-14.709653955497743,38.32491736741178,72.60579064587982,-57.614017714692686,-0.75,-5072183.759266391,739.0,0.0
12-Apr-2012,739.9599999999995,742.6684163885898,47.12578465135084,43.7130003532497,-13.705943551667929,45.84509576148549,43.65256124721611,9.063350655779564,17.59999999999991,-5063174.122004635,733.3,0.0
13-Apr-2012,742.5449999999995,744.2832506301428,56.324390955392005,47.916797220630464,-12.107593231048554,50.13258775392321,25.278396436525675,91.901174385112,26.899999999999977,-4360722.082100468,746.05,1.0
16-Apr-2012,744.8899999999996,744.9772053625821,57.4038744802796,51.07915630718017,-10.991612597722224,48.35382115169702,40.4371584699452,24.887456517292406,-2.5,-2653239.0182538126,747.1,1.0
17-Apr-2012,744.4699999999996,745.2358953886325,56.57526058248149,52.91119106561394,-10.127170376281697,47.43239358337305,45.08196721311472,37.80369290573403,5.850000000000023,-2322130.1206878936,754.8,1.0
18-Apr-2012,745.2749999999995,745.8475509504452,58.02649430453233,54.6162921452534,-9.159472800026833,48.83436770554427,39.07103825136597,57.897889595431316,-4.100000000000023,-2095110.7820404582,750.0,0.0
19-Apr-2012,744.1699999999996,745.0843596869025,53.01672916287215,54.083104484459646,-8.849836446982863,44.654111839517896,57.00280112044817,5.885198323121702,-5.350000000000023,-2220776.4734550267,753.9,1.0
20-Apr-2012,742.5549999999996,742.4962937853056,39.59285212165339,49.25302036352422,-9.365760335466348,38.904095715448676,87.25490196078414,-132.468746348874,-11.299999999999955,-1938932.0029719993,740.05,0.0
23-Apr-2012,741.9699999999997,741.3696947357537,37.065428751296196,45.19048982611488,-9.229430521509244,43.01818862170682,67.98941798941819,-82.21106758080434,-6.350000000000023,-1633685.2212117836,725.85,0.0
24-Apr-2012,741.2149999999998,740.2297500897436,34.63195685247422,41.67097883490132,-9.112930521346357,42.32098442398529,70.23498694516974,-85.49268464657266,4.800000000000068,-1799138.7538351063,739.0,1.0
25-Apr-2012,741.8149999999998,739.5152499972207,34.05402867623601,39.13199544867955,-8.822235787657178,43.341294122964975,67.1018276762404,-65.61472715319017,-7.0,-1166954.373320654,734.1,0.0
26-Apr-2012,741.9899999999998,740.5215682673598,41.28406089294754,39.84935059676887,-7.797187629706627,50.4435835581657,44.255874673629414,9.013085944865033,-6.5,-650334.987043934,737.1,1.0
27-Apr-2012,741.0349999999997,740.790374056123,45.951710283113066,41.88347049221693,-7.1481181578612905,48.107985197795905,44.712990936555876,12.484554092631578,-6.100000000000023,-83957.38278806396,741.3,1.0
28-Apr-2012,740.2199999999997,740.6375787642659,46.99902538511671,43.588655456516854,-6.721394959282179,46.50009072422093,50.906344410876,-3.423548461716429,-6.449999999999932,-8965.926247369498,739.8,0.0
30-Apr-2012,740.0899999999998,741.4489281186326,52.88353958202144,46.68695016501838,-5.900227176534145,51.06537183795857,35.34743202416907,52.89779239547407,-3.5,-155410.44824036397,737.5,0.0
02-May-2012,739.5849999999998,741.8309412029108,57.165185328411596,50.17969521948278,-5.3131008413815835,49.64858880280789,34.2715231788081,88.59321758883503,1.8999999999999773,-991941.0009745173,747.9,1.0
03-May-2012,739.3049999999998,741.2889518759496,56.341170483682355,52.233520307549306,-5.167012437731387,45.40436652678971,45.30685920577612,8.665824155987174,8.0,-1853425.294416476,738.5,0.0
04-May-2012,738.8649999999998,738.5909605551492,42.60613179637786,49.02439080382549,-5.981700859078273,36.30620932035016,84.86394557823112,-146.87449783062908,-9.849999999999909,-1839642.1336381733,733.4,0.0
07-May-2012,736.8049999999997,734.4289676377975,36.03547735309282,44.694752986914594,-7.408439262919387,30.432213563133317,77.10583153347726,-221.75141242937784,-19.399999999999977,-1233886.5738796461,715.0,0.0
08-May-2012,734.1299999999998,729.6873370751055,29.971488718855788,39.78699823089499,-9.0275471773449,27.10119175680431,82.15648854961827,-169.77295074640173,-27.949999999999932,-764110.9419093318,718.0,1.0
09-May-2012,730.0099999999998,723.3987302440121,22.217943597712786,33.93064668650092,-11.249187080936053,22.227844925796276,93.28914664457321,-151.84992839494473,-49.94999999999993,35238.73646308854,702.0,0.0
10-May-2012,724.9199999999997,718.0807792281706,16.784024847119408,28.21510607337375,-12.937274996054498,21.91392112536201,94.08381265406734,-111.0299728954496,-47.85000000000002,388923.9602090735,697.25,0.0
11-May-2012,720.4399999999997,714.2842738775186,15.890881857931738,24.107031334893076,-13.869270749928091,25.65923020688146,85.8954041204436,-91.65296803652939,-42.75,488031.6638056077,693.0,0.0
14-May-2012,714.5749999999997,708.2871331254199,11.852214535349596,20.022092401711912,-15.708845187367274,20.080419703337554,96.22512010981468,-101.50666523967561,-63.80000000000007,891986.6092665065,698.0,1.0
15-May-2012,708.2299999999997,703.4440179805895,11.15719002658492,17.06712494333625,-16.94315540145385,20.503162532281934,90.23285899094444,-106.72377888344329,-61.89999999999998,632677.3336922973,679.0,0.0
16-May-2012,701.4849999999997,698.4723783216194,8.862029578881106,14.332093155184534,-18.159556232146883,18.755218170579496,95.72829131652652,-107.14732496559681,-62.75,345755.344173627,675.0,0.0
17-May-2012,696.1149999999996,696.0501277072702,11.93241603491253,13.532200781760531,-18.184081229959816,29.625377614059246,81.92681105302462,-72.37730341178508,-41.30000000000007,-410853.1475636121,680.25,1.0
18-May-2012,692.3249999999996,694.6864681193313,18.50993210635298,15.191444556624681,-17.72497111079781,33.34793884564746,68.33503575076611,-44.60317460317348,-27.15000000000009,-311344.571304515,676.9,0.0
21-May-2012,690.3049999999996,694.8343830071515,28.661292432952173,19.681393848733844,-16.609118697752365,40.496691409991016,51.03598691384943,24.678663239075536,-12.850000000000023,-316881.31326682307,686.5,1.0
22-May-2012,688.5799999999997,694.155404276979,36.12780174455186,25.163529814006516,-15.896425915789564,37.65568267392916,48.93917963224878,52.43562978427394,-4.0,-909853.4999648761,704.6,1.0
23-May-2012,687.7549999999997,692.8271489513318,37.09793100744764,29.141663545153556,-15.49577136265691,35.01904152395717,60.96181046676079,-35.74890465666,-7.2999999999999545,-1713620.5388996247,685.2,0.0
24-May-2012,687.8699999999997,693.2767582336168,48.23961380422547,35.50764696484419,-14.331458047674687,43.72403969851516,29.47702060221885,71.77538526493834,-1.900000000000091,-1682499.5379943121,694.0,1.0
25-May-2012,687.2699999999998,692.8991658270174,51.335653788131346,40.78364923927324,-13.58286713232826,40.77892013362017,42.47226624405689,56.40989465764055,9.900000000000091,-2520831.6816620138,695.0,1.0
28-May-2012,689.3049999999996,694.4902265874211,64.44035661945149,48.66921836599932,-12.008229047502596,50.26587907745705,9.350237717908207,115.06144612746748,20.0,-2533084.5389090404,692.0,0.0
29-May-2012,691.3249999999997,695.8283672090458,69.08268672589288,55.473707819297175,-10.621740944564067,50.434728424188435,21.632653061224303,132.67363019974655,25.75,-2677280.377169298,702.2,1.0
30-May-2012,694.3399999999997,697.723209536013,75.9880746754995,62.31183010469795,-9.063517724359372,54.2329316989056,10.20114942528724,123.23513297087956,21.100000000000023,-2243740.3135764655,699.65,0.0
31-May-2012,696.3849999999998,699.1553532575659,69.53013180648475,64.7179306719602,-7.791237436069878,53.55925211128023,43.38575393154478,118.16305469556323,17.050000000000068,-1662062.5190632641,697.0,0.0
01-Jun-2012,696.0549999999997,696.6271072095398,51.05930355726437,60.16505496706159,-8.328609181428305,37.39872166548469,85.88235294117638,-66.61594386676816,-10.25,-1055761.242259061,707.35,1.0
04-Jun-2012,695.7799999999997,695.9221786257142,45.629832200799804,55.319980711640994,-8.05655509236908,44.283067041377784,65.22911051212932,-90.40625963613888,1.6499999999999773,-1369377.7019772455,677.0,0.0
05-Jun-2012,696.9249999999997,697.1272370577842,47.88020559418399,52.84005567248865,-6.969990858247002,51.95416451281188,47.61904761904764,53.67757962913782,15.699999999999932,-1041235.2774503008,696.0,1.0
06-Jun-2012,699.8299999999997,700.5404666845261,57.37686063272045,54.352323992565914,-4.974514623635173,60.23989025793823,23.629829290206615,131.1706629055022,20.600000000000023,-565135.7844036669,704.45,1.0
07-Jun-2012,702.4249999999996,704.3058363790469,65.51619768677091,58.07361522396758,-2.9277163590188593,63.07533613369661,18.205128205128165,189.50617283950749,30.049999999999955,-529853.6708270162,721.05,1.0
08-Jun-2012,706.2749999999996,708.9229570382029,75.75723720428604,63.96815588407373,-0.6167767243977096,67.18248040030974,3.760683760683644,147.59442446043147,28.050000000000068,150985.73462548107,718.0,0.0
11-Jun-2012,708.3349999999997,711.3460557588735,76.3513856494182,68.09589913918855,0.6066040803336818,60.58133496624916,22.460317460317427,111.54204157617205,20.399999999999977,90193.97278751805,732.7,1.0
12-Jun-2012,710.4449999999996,713.4558638029596,77.11785498321005,71.10321775386238,1.6140109188485212,60.98158570349344,21.34920634920624,67.02940053455609,16.700000000000045,779114.553206604,715.0,0.0
13-Jun-2012,711.4499999999996,713.9729794751979,74.11031602055272,72.10558384275916,1.8544809922183276,55.078323952868786,31.90476190476194,38.701622971286746,10.699999999999932,977819.1232214272,722.25,1.0
14-Jun-2012,712.5249999999996,714.4051650251955,72.13174507190288,72.11430425247373,2.0257371702065257,55.11462373737415,31.82539682539675,24.59000371391187,31.100000000000023,264523.1759963557,716.0,0.0
15-Jun-2012,716.6749999999996,716.6496804753027,76.3153432754485,73.51465059346532,2.9663612589841932,62.178014657537936,15.317460317460283,70.35296952174694,34.0,612727.4801786449,718.5,1.0
18-Jun-2012,719.2899999999996,717.0588294798144,70.08593506498825,72.3717454173063,3.0433664981482025,54.92863289731918,42.37288135593225,35.564454614802024,16.350000000000023,1054042.1055025905,730.35,1.0
19-Jun-2012,722.7799999999995,720.766315029097,78.46804798953582,74.40384627471613,4.548642702058032,65.49224738546289,4.767726161369029,150.28222013170733,21.550000000000068,2465704.9277301673,717.0,0.0
20-Jun-2012,724.9299999999996,723.7906213875483,79.84599228560481,76.21789494501235,5.672163370051862,65.44630849006666,17.398119122257217,199.95021160070252,16.149999999999977,2085286.6195299383,738.0,1.0
21-Jun-2012,724.6749999999995,722.8650538625133,61.730405507351534,71.38873179912541,4.996159928788188,50.675143880764686,74.50076804915498,-44.98335710888693,-11.0,2457402.3591164593,734.0,0.0
22-Jun-2012,722.8049999999996,720.707771342006,47.456480152109165,63.41131458345332,3.7953938049600993,45.93214601978234,81.09137055837556,-148.9292042215514,-11.25,1990608.5587428603,713.55,0.0
25-Jun-2012,722.1999999999996,719.8881765525348,42.33985309633002,56.38749408774555,3.226155640430534,49.48019581196751,67.89340101522828,-56.10406808046122,-6.75,2031186.707914129,714.2,1.0
26-Jun-2012,722.2549999999995,720.5448717248115,45.10474131971916,52.62657649840342,3.325703420766672,54.171202407839665,49.36548223350254,-8.24031324878381,7.2000000000000455,1628174.0186336003,717.5,1.0
27-Jun-2012,722.8749999999995,720.9003495930322,46.10197644664864,50.451709814485156,3.286029335763601,53.4162622786539,51.90355329949238,11.189989170983052,6.149999999999977,1362715.0876341574,726.4,1.0
28-Jun-2012,723.2299999999994,720.7184678488426,44.56713827407708,48.490185967682464,3.0101021280917166,51.348948364203245,58.50253807106603,-19.895629484667264,-6.850000000000023,1462808.5089245625,724.4,0.0
29-Jun-2012,724.3399999999995,723.8332918763523,58.730038037201965,51.903469990855626,4.191449699279133,62.48609231248629,12.94416243654825,111.69202349210012,18.950000000000045,1088578.8659174368,725.1,1.0
02-Jul-2012,726.1899999999995,726.2999660806692,67.79126055272005,57.19940017814376,5.033344453484347,62.09016997867507,14.086294416243794,93.47826086956837,-0.05000000000006821,1305297.1761247367,735.5,1.0
03-Jul-2012,726.0799999999996,728.1272449751034,72.94375068996902,62.447517015418846,5.551830852583294,61.086692745925944,16.751269035533014,86.9037131950599,-1.0499999999999545,1188596.1335202195,739.95,1.0
04-Jul-2012,725.7649999999996,729.2404731614535,74.80137514028627,66.56546972370799,5.727268667813064,58.96884477684736,21.48337595907921,74.06783468104447,15.549999999999955,545056.9444829244,740.0,1.0
05-Jul-2012,727.7649999999996,730.9603871321049,79.83348283009713,70.98814075917103,6.154423411806761,62.065420133409,10.10230179028115,80.49951969260596,27.700000000000045,667425.1847659275,734.95,0.0
06-Jul-2012,730.1499999999996,731.6675894717243,78.07278409445304,73.34968853759837,6.111840900732773,57.867259669573684,25.448613376835105,41.53817400243325,18.649999999999977,468557.237625191,738.0,1.0
09-Jul-2012,731.7099999999997,731.6916641132291,72.55679696131378,73.0853913455035,5.765530821443804,54.615475911184305,38.47517730496472,-5.523302693108967,8.299999999999955,1090963.8034567721,729.0,0.0
10-Jul-2012,733.3299999999997,733.147725183554,77.92248002549132,74.69775423883277,6.058680982750275,60.9334588031895,11.346153846153584,71.43735398992264,17.200000000000045,1120751.1186312381,731.45,1.0
11-Jul-2012,733.6449999999996,731.7845024229055,63.48678155545575,70.96076334437376,5.098546109376116,47.78751359177598,65.38461538461539,-87.20695812452203,5.75,669999.4834198076,733.45,1.0
12-Jul-2012,733.7749999999996,729.8600474369199,47.67350994760328,63.198345545450266,3.9332242359830616,44.41533832384049,83.95303326810163,-191.0580142999264,-16.649999999999977,1173540.5544657223,721.9,0.0
13-Jul-2012,731.8399999999996,727.7945842665684,36.001749247769276,54.13281344622327,2.7600204693609385,42.39833882964412,87.34177215189872,-152.23097112860194,-18.899999999999977,1452478.1780222775,720.0,0.0
16-Jul-2012,730.1349999999996,726.4410234908274,30.45083464016448,46.23882051087034,1.9569656627436416,44.32325622567364,80.6509945750451,-114.50240473547497,-16.0,1352082.9882149855,720.0,1.0
17-Jul-2012,728.4349999999997,725.1517464924941,25.59252722969606,39.35672275047891,1.2257197561804105,43.45116035521729,84.12408759124078,-76.32850241545445,-14.899999999999977,1166755.7838349305,724.8,1.0
18-Jul-2012,726.5899999999997,723.4514289484032,21.035194753572114,33.249546751509975,0.35565270077711375,40.32178161196309,88.07947019867576,-101.57707868879118,-22.90000000000009,1146681.2466653455,718.0,0.0
19-Jul-2012,725.4999999999998,724.242078230512,31.473127598578202,32.65740703386605,0.6271710932098813,53.027766723947586,47.65100671140962,-4.638515674981137,-7.050000000000068,1208531.6921900464,720.2,1.0
20-Jul-2012,724.2799999999996,723.9526094613279,32.671123097038645,32.66197905492358,0.42193249698220825,48.14029034408024,64.93288590604044,-23.399307038773912,-9.149999999999977,1396525.2247463288,722.3,1.0
23-Jul-2012,722.9999999999997,723.0521350138134,29.387012713461964,31.570323607769705,-0.03483890019856517,44.88265128274714,77.18120805369139,-64.52998335748843,-20.700000000000045,1602531.7687691879,715.0,0.0
24-Jul-2012,721.4799999999997,723.3153831931202,36.39462049749918,33.17842257101286,0.04642903605576976,50.49182037308854,49.59016393442637,34.68104222821483,-1.1499999999999773,1107021.1259815795,721.0,1.0
25-Jul-2012,720.8399999999997,722.5762226125527,37.596413664999496,34.6510862690084,-0.30922650225659254,45.57288782385999,59.99999999999987,-74.47257383965689,-1.9500000000000455,544252.3891508337,720.4,0.0
26-Jul-2012,719.7349999999997,720.31690941027,30.082196923619733,33.128123153878846,-1.3102670406158268,38.373147381566014,84.94623655913979,-191.81739879414008,-8.350000000000023,-59128.85477168579,720.9,1.0
27-Jul-2012,719.9849999999997,720.4411076993118,40.62827465158881,35.628173653115496,-1.214108846569502,49.0389693375733,38.27956989247302,29.3792255685353,0.6499999999999773,-212986.61811039876,719.0,0.0
30-Jul-2012,720.9099999999996,722.1063608448917,57.5030114642137,42.919786256814895,-0.43890253447966643,55.77923206873254,8.747514910536516,138.59613565734944,10.25,-766362.8261778578,723.0,1.0
31-Jul-2012,723.3349999999997,726.0142952367299,69.55629577124174,51.79862276162384,1.2902527685434961,64.31609125115827,6.337135614702147,203.044140030446,27.800000000000068,-1081004.4240365764,731.6,1.0
01-Aug-2012,726.4299999999996,729.7844233755067,76.57802015634573,60.058421893197796,2.8815799481104705,65.95900257453356,9.378531073446277,196.47252514385517,18.950000000000045,-561715.2530611381,740.25,1.0
02-Aug-2012,727.6049999999997,731.5599827617784,75.8354409328557,65.31742823975043,3.521153370893785,59.05390589452122,25.649717514124344,109.75702933985556,16.899999999999977,-344097.084610302,742.1,1.0
